order_id,order_date,ship_date,order_priority,country_code,product_id,sales_channel,units_sold,unit_price,unit_cost,product_name,country,region,sub_region,revenue,total_cost,profit,margin_%
799109733,2013-03-14,2013-04-29,C,MKD,2455,Online,3183,109.28,35.84,Clothes,Macedonia,Europe,Southern Europe,347838.24,114078.72000000002,233759.51999999996,67.203513909224
799848306,2016-03-11,2016-04-23,C,GRC,7940,Offline,1743,668.27,502.54,Household,Greece,Europe,Southern Europe,1164794.6099999999,875927.2200000001,288867.3899999998,24.799856345489083
800045716,2017-04-16,2017-05-14,M,GRC,3127,Online,161,81.73,56.67,Personal Care,Greece,Europe,Southern Europe,13158.53,9123.87,4034.66,30.661935641747213
800352561,2012-09-28,2012-10-21,H,FIN,5988,Online,963,154.06,90.93,Vegetables,Finland,Europe,Northern Europe,148359.78,87565.59000000001,60794.18999999999,40.97754121770738
801352488,2015-05-06,2015-05-23,M,GBR,8293,Offline,6864,437.2,263.33,Cosmetics,United Kingdom,Europe,Northern Europe,3000940.8,1807497.1199999999,1193443.68,39.76898444647758
801925837,2013-10-17,2013-10-26,C,LIE,5988,Offline,6531,154.06,90.93,Vegetables,Liechtenstein,Europe,Western Europe,1006165.86,593863.8300000001,412302.0299999999,40.97754121770738
805095136,2010-01-13,2010-01-20,L,UNKNOWN,5988,Online,4396,154.06,90.93,Vegetables,,,,677247.76,399728.28,277519.48,40.97754121770738
805974042,2012-07-22,2012-07-28,M,DNK,8293,Offline,4484,437.2,263.33,Cosmetics,Denmark,Europe,Northern Europe,1960404.8,1180771.72,779633.0800000001,39.76898444647759
806197631,2010-01-18,2010-02-18,M,CYP,7331,Online,649,255.28,159.42,Baby Food,Cyprus,Asia,Western Asia,165676.72,103463.57999999999,62213.140000000014,37.55092447508619
806662404,2010-12-04,2010-12-07,H,ESP,2103,Offline,8186,205.7,117.11,Cereal,Spain,Europe,Southern Europe,1683860.2,958662.46,725197.74,43.067574137092855
810752236,2016-03-28,2016-05-04,L,UNKNOWN,5988,Online,8458,154.06,90.93,Vegetables,,,,1303039.48,769085.9400000001,533953.5399999999,40.97754121770738
811977040,2015-04-15,2015-05-28,M,CHE,8293,Online,905,437.2,263.33,Cosmetics,Switzerland,Europe,Western Europe,395666.0,238313.65,157352.35,39.76898444647758
812632358,2012-09-29,2012-10-17,C,ROU,2103,Offline,4828,205.7,117.11,Cereal,Romania,Europe,Eastern Europe,993119.6,565407.08,427712.52,43.067574137092855
812637078,2013-12-15,2014-01-05,M,SVN,4594,Offline,6225,9.33,6.92,Fruits,Slovenia,Europe,Southern Europe,58079.25,43077.0,15002.25,25.830653804930332
813973891,2012-11-01,2012-11-13,C,UNKNOWN,8293,Offline,1818,437.2,263.33,Cosmetics,,,,794829.6,478733.93999999994,316095.66000000003,39.76898444647759
815755307,2016-05-13,2016-06-09,L,UNKNOWN,8875,Offline,8978,421.89,364.69,Meat,,,,3787728.42,3274186.82,513541.6000000001,13.558036455000122
815917098,2011-01-28,2011-02-13,M,IRL,8293,Online,6856,437.2,263.33,Cosmetics,Ireland,Europe,Northern Europe,2997443.1999999997,1805390.48,1192052.7199999997,39.76898444647758
817006289,2011-10-22,2011-11-14,H,ESP,4594,Online,9172,9.33,6.92,Fruits,Spain,Europe,Southern Europe,85574.76,63470.24,22104.519999999997,25.830653804930332
817061221,2010-01-26,2010-02-21,C,BGR,5988,Offline,5427,154.06,90.93,Vegetables,Bulgaria,Europe,Eastern Europe,836083.62,493477.11000000004,342606.50999999995,40.97754121770738
818976962,2012-12-18,2012-12-21,C,UNKNOWN,5988,Offline,2337,154.06,90.93,Vegetables,,,,360038.22000000003,212503.41,147534.81000000003,40.97754121770739
819037473,2016-10-15,2016-10-15,L,CHE,5988,Online,244,154.06,90.93,Vegetables,Switzerland,Europe,Western Europe,37590.64,22186.920000000002,15403.719999999998,40.97754121770738
819152915,2011-04-23,2011-04-24,H,MNE,8681,Offline,4406,651.21,524.96,Office Supplies,Montenegro,Europe,Southern Europe,2869231.2600000002,2312973.7600000002,556257.5,19.386987300563565
819516837,2015-11-26,2015-12-25,C,MLT,8293,Offline,2098,437.2,263.33,Cosmetics,Malta,Europe,Southern Europe,917245.6,552466.34,364779.26,39.76898444647758
820195758,2011-11-05,2011-11-24,L,UNKNOWN,8969,Offline,3006,152.58,97.44,Snacks,,,,458655.48000000004,292904.64,165750.84000000003,36.13841918993315
820437371,2017-05-28,2017-06-11,H,DEU,8875,Online,4505,421.89,364.69,Meat,Germany,Europe,Western Europe,1900614.45,1642928.45,257686.0,13.558036455000119
821131742,2015-12-09,2015-12-09,H,SMR,7940,Offline,9985,668.27,502.54,Household,San Marino,Europe,Southern Europe,6672675.95,5017861.9,1654814.0499999998,24.799856345489097
821916663,2011-07-20,2011-08-26,L,NOR,8293,Online,2260,437.2,263.33,Cosmetics,Norway,Europe,Northern Europe,988072.0,595125.7999999999,392946.20000000007,39.76898444647759
823236739,2016-06-17,2016-08-01,M,MKD,8681,Online,2900,651.21,524.96,Office Supplies,Macedonia,Europe,Southern Europe,1888509.0,1522384.0,366125.0,19.386987300563565
823505389,2015-03-11,2015-03-30,H,UKR,2455,Online,2400,109.28,35.84,Clothes,Ukraine,Europe,Eastern Europe,262272.0,86016.00000000001,176256.0,67.20351390922401
825065791,2011-07-24,2011-08-28,C,LVA,8875,Offline,4157,421.89,364.69,Meat,Latvia,Europe,Northern Europe,1753796.73,1516016.33,237780.3999999999,13.558036455000114
826677262,2016-11-28,2017-01-09,M,EST,1270,Online,1027,47.45,31.79,Beverages,Estonia,Europe,Northern Europe,48731.15,32648.329999999998,16082.820000000003,33.00316122233931
826936471,2013-03-20,2013-03-30,H,ISL,7331,Online,7733,255.28,159.42,Baby Food,Iceland,Europe,Northern Europe,1974080.24,1232794.8599999999,741285.3800000001,37.550924475086184
826968657,2017-05-06,2017-06-15,H,BGR,8293,Offline,7258,437.2,263.33,Cosmetics,Bulgaria,Europe,Eastern Europe,3173197.6,1911249.14,1261948.4600000002,39.76898444647759
828993833,2014-08-05,2014-09-02,M,ISL,7331,Offline,6552,255.28,159.42,Baby Food,Iceland,Europe,Northern Europe,1672594.56,1044519.84,628074.7200000001,37.550924475086184
829356467,2012-08-29,2012-09-16,L,MNE,7940,Online,3864,668.27,502.54,Household,Montenegro,Europe,Southern Europe,2582195.28,1941814.56,640380.7199999997,24.79985634548909
830172288,2013-06-13,2013-07-29,H,UNKNOWN,8293,Online,5283,437.2,263.33,Cosmetics,,,,2309727.6,1391172.39,918555.2100000002,39.76898444647759
831143891,2016-05-09,2016-06-01,M,MLT,4594,Online,2802,9.33,6.92,Fruits,Malta,Europe,Southern Europe,26142.66,19389.84,6752.82,25.830653804930332
832057130,2011-03-02,2011-04-02,C,ESP,8293,Online,3050,437.2,263.33,Cosmetics,Spain,Europe,Southern Europe,1333460.0,803156.5,530303.5,39.76898444647758
833473765,2013-04-28,2013-05-25,H,ALB,1270,Offline,2264,47.45,31.79,Beverages,Albania,Europe,Southern Europe,107426.8,71972.56,35454.240000000005,33.00316122233931
833706796,2013-03-27,2013-04-03,M,CYP,2103,Online,1223,205.7,117.11,Cereal,Cyprus,Asia,Western Asia,251571.09999999998,143225.53,108345.56999999998,43.06757413709285
834065997,2016-08-14,2016-09-14,L,AND,7940,Offline,7518,668.27,502.54,Household,Andorra,Europe,Southern Europe,5024053.859999999,3778095.72,1245958.1399999992,24.799856345489086
835093390,2014-07-27,2014-07-29,H,DEU,3127,Offline,1547,81.73,56.67,Personal Care,Germany,Europe,Western Europe,126436.31000000001,87668.49,38767.82000000001,30.661935641747217
835265910,2010-08-27,2010-10-01,M,AUT,7940,Offline,2599,668.27,502.54,Household,Austria,Europe,Western Europe,1736833.73,1306101.46,430732.27,24.7998563454891
835341870,2017-01-26,2017-02-24,M,LUX,8293,Online,5077,437.2,263.33,Cosmetics,Luxembourg,Europe,Western Europe,2219664.4,1336926.41,882737.99,39.76898444647758
837608659,2012-04-21,2012-05-02,H,BGR,7940,Online,5871,668.27,502.54,Household,Bulgaria,Europe,Eastern Europe,3923413.17,2950412.3400000003,973000.8299999996,24.799856345489086
837906920,2017-04-04,2017-05-16,L,CHE,1270,Online,4133,47.45,31.79,Beverages,Switzerland,Europe,Western Europe,196110.85,131388.07,64722.78,33.00316122233931
838788402,2010-02-10,2010-02-26,M,ARM,7331,Offline,4983,255.28,159.42,Baby Food,Armenia,Asia,Western Asia,1272060.24,794389.86,477670.38,37.55092447508618
838895261,2014-02-17,2014-02-19,L,UNKNOWN,3127,Offline,6605,81.73,56.67,Personal Care,,,,539826.65,374305.35000000003,165521.3,30.661935641747213
839437711,2014-12-23,2014-12-24,L,BLR,2455,Offline,7128,109.28,35.84,Clothes,Belarus,Europe,Eastern Europe,778947.84,255467.52000000002,523480.31999999995,67.20351390922401
840747058,2010-12-10,2010-12-26,C,ARM,3127,Online,4593,81.73,56.67,Personal Care,Armenia,Asia,Western Asia,375385.89,260285.31,115100.58000000002,30.661935641747217
840781390,2010-10-20,2010-11-13,H,LUX,7940,Online,4752,668.27,502.54,Household,Luxembourg,Europe,Western Europe,3175619.04,2388070.08,787548.96,24.799856345489097
842687690,2011-04-10,2011-05-26,H,MNE,5988,Offline,8869,154.06,90.93,Vegetables,Montenegro,Europe,Southern Europe,1366358.1400000001,806458.17,559899.9700000001,40.97754121770739
842725884,2015-07-27,2015-08-11,H,CYP,8969,Offline,171,152.58,97.44,Snacks,Cyprus,Asia,Western Asia,26091.180000000004,16662.239999999998,9428.940000000006,36.13841918993317
844105184,2010-03-17,2010-04-20,H,SVN,1270,Offline,8337,47.45,31.79,Beverages,Slovenia,Europe,Southern Europe,395590.65,265033.23,130557.42000000004,33.00316122233931
844307315,2012-07-08,2012-07-29,H,GBR,7331,Online,8152,255.28,159.42,Baby Food,United Kingdom,Europe,Northern Europe,2081042.56,1299591.8399999999,781450.7200000002,37.55092447508619
844575107,2014-06-21,2014-06-26,H,FIN,8875,Online,7397,421.89,364.69,Meat,Finland,Europe,Northern Europe,3120720.33,2697611.93,423108.3999999999,13.558036455000117
845067346,2010-09-09,2010-09-13,H,MLT,7940,Online,3062,668.27,502.54,Household,Malta,Europe,Southern Europe,2046242.74,1538777.48,507465.26,24.7998563454891
845738112,2010-09-26,2010-10-23,L,UNKNOWN,8293,Online,1557,437.2,263.33,Cosmetics,,,,680720.4,410004.81,270715.59,39.76898444647758
846413600,2011-12-30,2011-12-31,L,IRL,8969,Online,1448,152.58,97.44,Snacks,Ireland,Europe,Northern Europe,220935.84000000003,141093.12,79842.72000000003,36.13841918993316
847317397,2011-12-15,2011-12-18,M,LVA,8875,Offline,8902,421.89,364.69,Meat,Latvia,Europe,Northern Europe,3755664.78,3246470.38,509194.3999999999,13.558036455000117
848737466,2016-05-15,2016-05-31,L,ARM,5988,Online,9132,154.06,90.93,Vegetables,Armenia,Asia,Western Asia,1406875.92,830372.76,576503.1599999999,40.97754121770738
849431836,2014-11-25,2014-11-28,L,LVA,8875,Online,4611,421.89,364.69,Meat,Latvia,Europe,Northern Europe,1945334.79,1681585.59,263749.19999999995,13.558036455000117
849454581,2016-08-10,2016-09-06,M,ALB,8681,Online,1342,651.21,524.96,Office Supplies,Albania,Europe,Southern Europe,873923.8200000001,704496.3200000001,169427.5,19.386987300563565
850279843,2012-03-31,2012-04-10,C,CYP,4594,Offline,5556,9.33,6.92,Fruits,Cyprus,Asia,Western Asia,51837.48,38447.52,13389.960000000006,25.830653804930343
850562655,2014-08-11,2014-09-25,M,CHE,7331,Offline,9246,255.28,159.42,Baby Food,Switzerland,Europe,Western Europe,2360318.88,1473997.3199999998,886321.56,37.550924475086184
850872075,2015-07-18,2015-08-01,H,CZE,7331,Offline,810,255.28,159.42,Baby Food,Czech Republic,Europe,Eastern Europe,206776.8,129130.2,77646.59999999999,37.55092447508618
852392995,2016-03-28,2016-04-19,M,LTU,8293,Online,884,437.2,263.33,Cosmetics,Lithuania,Europe,Northern Europe,386484.8,232783.71999999997,153701.08000000002,39.76898444647759
853036296,2013-05-14,2013-06-01,L,ROU,3127,Offline,1251,81.73,56.67,Personal Care,Romania,Europe,Eastern Europe,102244.23000000001,70894.17,31350.060000000012,30.661935641747224
856648051,2010-12-13,2010-12-23,M,LIE,2103,Online,50,205.7,117.11,Cereal,Liechtenstein,Europe,Western Europe,10285.0,5855.5,4429.5,43.06757413709285
857457864,2011-07-29,2011-09-16,C,NLD,8681,Online,9691,651.21,524.96,Office Supplies,Netherlands,Europe,Western Europe,6310876.11,5087387.36,1223488.75,19.386987300563565
859914767,2016-05-11,2016-06-18,M,SMR,8681,Offline,6744,651.21,524.96,Office Supplies,San Marino,Europe,Southern Europe,4391760.24,3540330.24,851430.0,19.386987300563565
860104024,2013-12-27,2013-12-30,M,DNK,8293,Offline,2749,437.2,263.33,Cosmetics,Denmark,Europe,Northern Europe,1201862.8,723894.1699999999,477968.6300000001,39.768984446477596
861180341,2010-01-13,2010-02-20,L,AND,1270,Offline,1255,47.45,31.79,Beverages,Andorra,Europe,Southern Europe,59549.75,39896.45,19653.300000000003,33.00316122233931
861252868,2014-03-12,2014-03-28,L,AUT,8681,Online,2717,651.21,524.96,Office Supplies,Austria,Europe,Western Europe,1769337.57,1426316.32,343021.25,19.386987300563565
861976850,2011-05-17,2011-05-25,H,SWE,3127,Offline,6960,81.73,56.67,Personal Care,Sweden,Europe,Northern Europe,568840.8,394423.2,174417.60000000003,30.661935641747217
861982858,2011-07-17,2011-09-04,M,NOR,8969,Offline,8738,152.58,97.44,Snacks,Norway,Europe,Northern Europe,1333244.04,851430.72,481813.32000000007,36.13841918993315
862326610,2012-05-02,2012-05-28,M,LVA,1270,Online,461,47.45,31.79,Beverages,Latvia,Europe,Northern Europe,21874.45,14655.19,7219.26,33.00316122233931
862485826,2016-09-16,2016-10-27,C,UKR,8681,Offline,7577,651.21,524.96,Office Supplies,Ukraine,Europe,Eastern Europe,4934218.17,3977621.9200000004,956596.2499999995,19.386987300563558
863138997,2010-11-12,2010-12-21,C,ALB,8875,Online,865,421.89,364.69,Meat,Albania,Europe,Southern Europe,364934.85,315456.85,49478.0,13.558036455000119
863202941,2016-12-12,2016-12-13,L,SWE,8875,Offline,9787,421.89,364.69,Meat,Sweden,Europe,Northern Europe,4129037.4299999997,3569221.03,559816.3999999999,13.558036455000117
863890445,2010-12-18,2010-12-25,C,LVA,7940,Offline,3235,668.27,502.54,Household,Latvia,Europe,Northern Europe,2161853.4499999997,1625716.9000000001,536136.5499999996,24.799856345489083
864071118,2010-07-10,2010-07-18,L,ROU,1270,Online,6700,47.45,31.79,Beverages,Romania,Europe,Eastern Europe,317915.0,212993.0,104922.0,33.00316122233931
865824210,2014-05-09,2014-05-14,M,CZE,8681,Online,5479,651.21,524.96,Office Supplies,Czech Republic,Europe,Eastern Europe,3567979.5900000003,2876255.8400000003,691723.75,19.386987300563565
866396272,2013-11-06,2013-11-16,H,AUT,8875,Online,4765,421.89,364.69,Meat,Austria,Europe,Western Europe,2010305.8499999999,1737747.85,272557.99999999977,13.558036455000108
867138278,2011-07-12,2011-08-04,C,FRA,8681,Offline,4341,651.21,524.96,Office Supplies,France,Europe,Western Europe,2826902.6100000003,2278851.3600000003,548051.25,19.38698730056356
869291770,2015-07-19,2015-08-21,L,CHE,7940,Offline,1607,668.27,502.54,Household,Switzerland,Europe,Western Europe,1073909.89,807581.78,266328.10999999987,24.799856345489086
870173251,2015-12-23,2015-12-30,M,AUT,2455,Online,2457,109.28,35.84,Clothes,Austria,Europe,Western Europe,268500.96,88058.88,180442.08000000002,67.20351390922401
870218312,2017-03-19,2017-03-27,H,LVA,4594,Offline,5792,9.33,6.92,Fruits,Latvia,Europe,Northern Europe,54039.36,40080.64,13958.720000000001,25.830653804930332
871147000,2014-08-12,2014-08-25,C,SMR,7940,Online,611,668.27,502.54,Household,San Marino,Europe,Southern Europe,408312.97,307051.94,101261.02999999997,24.799856345489093
871923768,2014-04-30,2014-05-30,C,BIH,7331,Online,474,255.28,159.42,Baby Food,Bosnia and Herzegovina,Europe,Southern Europe,121002.72,75565.07999999999,45437.640000000014,37.55092447508619
873432672,2014-09-10,2014-09-17,C,SVN,7940,Online,6992,668.27,502.54,Household,Slovenia,Europe,Southern Europe,4672543.84,3513759.68,1158784.1599999997,24.799856345489093
874172532,2016-08-21,2016-10-02,M,DEU,7940,Offline,5933,668.27,502.54,Household,Germany,Europe,Western Europe,3964845.9099999997,2981569.8200000003,983276.0899999994,24.799856345489086
874349772,2013-12-08,2014-01-04,M,CYP,1270,Online,8383,47.45,31.79,Beverages,Cyprus,Asia,Western Asia,397773.35000000003,266495.57,131277.78000000003,33.00316122233931
875220096,2010-10-25,2010-11-06,L,SMR,4594,Online,5930,9.33,6.92,Fruits,San Marino,Europe,Southern Europe,55326.9,41035.6,14291.300000000003,25.830653804930336
876856458,2013-08-08,2013-08-29,H,SVK,8875,Offline,166,421.89,364.69,Meat,Slovakia,Europe,Eastern Europe,70033.73999999999,60538.54,9495.19999999999,13.558036455000105
877062451,2012-10-09,2012-10-29,C,ALB,1270,Online,1124,47.45,31.79,Beverages,Albania,Europe,Southern Europe,53333.8,35731.96,17601.840000000004,33.00316122233931
877084767,2012-04-21,2012-06-09,C,CHE,8875,Online,7728,421.89,364.69,Meat,Switzerland,Europe,Western Europe,3260365.92,2818324.32,442041.6000000001,13.558036455000122
877687728,2016-12-23,2017-02-07,C,SVK,3127,Offline,6158,81.73,56.67,Personal Care,Slovakia,Europe,Eastern Europe,503293.34,348973.86,154319.48000000004,30.661935641747224
878614270,2011-01-27,2011-02-17,M,ISL,8293,Online,342,437.2,263.33,Cosmetics,Iceland,Europe,Northern Europe,149522.4,90058.86,59463.53999999999,39.76898444647758
879405200,2014-06-03,2014-07-20,L,BLR,1270,Online,4396,47.45,31.79,Beverages,Belarus,Europe,Eastern Europe,208590.2,139748.84,68841.36000000002,33.00316122233931
879845082,2010-04-14,2010-05-01,M,LTU,4594,Offline,4567,9.33,6.92,Fruits,Lithuania,Europe,Northern Europe,42610.11,31603.64,11006.470000000001,25.830653804930336
879923617,2014-08-10,2014-09-15,M,HUN,7331,Online,7807,255.28,159.42,Baby Food,Hungary,Europe,Eastern Europe,1992970.96,1244591.94,748379.02,37.550924475086184
880176818,2010-10-01,2010-10-15,M,POL,2455,Online,2735,109.28,35.84,Clothes,Poland,Europe,Eastern Europe,298880.8,98022.40000000001,200858.39999999997,67.203513909224
881194770,2013-11-05,2013-12-05,C,SMR,8681,Offline,3969,651.21,524.96,Office Supplies,San Marino,Europe,Southern Europe,2584652.49,2083566.2400000002,501086.25,19.386987300563565
881717050,2010-11-22,2010-12-23,M,BEL,8969,Online,8524,152.58,97.44,Snacks,Belgium,Europe,Western Europe,1300591.9200000002,830578.5599999999,470013.3600000002,36.13841918993316
883504474,2014-08-03,2014-09-08,H,ARM,8681,Offline,7462,651.21,524.96,Office Supplies,Armenia,Asia,Western Asia,4859329.0200000005,3917251.5200000005,942077.5,19.386987300563565
884147775,2011-09-18,2011-10-19,H,FIN,1270,Online,7829,47.45,31.79,Beverages,Finland,Europe,Northern Europe,371486.05000000005,248883.91,122602.14000000004,33.00316122233931
884192836,2012-12-14,2013-01-15,C,NOR,8681,Offline,1164,651.21,524.96,Office Supplies,Norway,Europe,Northern Europe,758008.4400000001,611053.4400000001,146955.0,19.386987300563565
884462773,2010-08-21,2010-10-05,M,ROU,8969,Offline,1044,152.58,97.44,Snacks,Romania,Europe,Eastern Europe,159293.52000000002,101727.36,57566.16000000002,36.13841918993316
885046851,2010-06-19,2010-07-19,M,CZE,8681,Offline,3886,651.21,524.96,Office Supplies,Czech Republic,Europe,Eastern Europe,2530602.06,2039994.56,490607.5,19.386987300563565
885397469,2015-10-10,2015-11-18,M,SVN,8875,Online,7642,421.89,364.69,Meat,Slovenia,Europe,Southern Europe,3224083.38,2786960.98,437122.3999999999,13.558036455000117
885998284,2017-02-21,2017-02-28,C,ARM,2455,Offline,5436,109.28,35.84,Clothes,Armenia,Asia,Western Asia,594046.08,194826.24000000002,399219.83999999997,67.20351390922401
886620128,2011-07-08,2011-07-25,C,ITA,8681,Offline,9453,651.21,524.96,Office Supplies,Italy,Europe,Southern Europe,6155888.13,4962446.88,1193441.25,19.386987300563565
886763894,2013-04-21,2013-05-27,M,SVN,5988,Offline,1997,154.06,90.93,Vegetables,Slovenia,Europe,Southern Europe,307657.82,181587.21000000002,126070.60999999999,40.97754121770738
887501180,2017-05-05,2017-06-20,C,GBR,8293,Online,176,437.2,263.33,Cosmetics,United Kingdom,Europe,Northern Europe,76947.2,46346.079999999994,30601.120000000003,39.76898444647759
889093768,2010-04-10,2010-05-20,M,FIN,2103,Offline,1458,205.7,117.11,Cereal,Finland,Europe,Northern Europe,299910.6,170746.38,129164.21999999997,43.06757413709285
889125955,2014-05-27,2014-06-15,H,AND,4594,Offline,983,9.33,6.92,Fruits,Andorra,Europe,Southern Europe,9171.39,6802.36,2369.0299999999997,25.830653804930332
891681563,2012-03-01,2012-03-27,M,BIH,7940,Offline,7245,668.27,502.54,Household,Bosnia and Herzegovina,Europe,Southern Europe,4841616.149999999,3640902.3000000003,1200713.8499999992,24.799856345489086
891808593,2012-05-30,2012-06-11,H,SVK,7331,Offline,4835,255.28,159.42,Baby Food,Slovakia,Europe,Eastern Europe,1234278.8,770795.7,463483.1000000001,37.550924475086184
892042911,2011-04-13,2011-05-12,H,POL,8293,Offline,4175,437.2,263.33,Cosmetics,Poland,Europe,Eastern Europe,1825310.0,1099402.75,725907.25,39.76898444647758
894589078,2014-03-11,2014-04-10,M,MLT,5988,Online,7643,154.06,90.93,Vegetables,Malta,Europe,Southern Europe,1177480.58,694977.9900000001,482502.58999999997,40.97754121770738
897317206,2015-08-13,2015-09-01,H,ITA,1270,Online,4957,47.45,31.79,Beverages,Italy,Europe,Southern Europe,235209.65000000002,157583.03,77626.62000000002,33.00316122233931
897638213,2014-09-14,2014-10-08,M,PRT,2103,Offline,9950,205.7,117.11,Cereal,Portugal,Europe,Southern Europe,2046715.0,1165244.5,881470.5,43.06757413709285
897785842,2013-05-08,2013-05-12,L,CYP,8681,Offline,3636,651.21,524.96,Office Supplies,Cyprus,Asia,Western Asia,2367799.56,1908754.56,459045.0,19.386987300563565
898211562,2013-02-25,2013-03-12,L,EST,4594,Offline,9616,9.33,6.92,Fruits,Estonia,Europe,Northern Europe,89717.28,66542.72,23174.559999999998,25.830653804930332
899868094,2012-03-02,2012-03-26,C,UNKNOWN,4594,Online,9821,9.33,6.92,Fruits,,,,91629.93000000001,67961.31999999999,23668.610000000015,25.83065380493035
900808799,2017-06-20,2017-06-28,C,GRC,8293,Online,8196,437.2,263.33,Cosmetics,Greece,Europe,Southern Europe,3583291.1999999997,2158252.6799999997,1425038.52,39.76898444647759
901670968,2010-11-16,2010-12-11,C,IRL,5988,Offline,3331,154.06,90.93,Vegetables,Ireland,Europe,Northern Europe,513173.86,302887.83,210286.02999999997,40.97754121770738
901789844,2015-03-24,2015-05-05,H,MLT,8875,Online,8509,421.89,364.69,Meat,Malta,Europe,Southern Europe,3589862.01,3103147.21,486714.7999999998,13.558036455000114
904589211,2014-04-13,2014-05-04,H,SMR,8681,Online,6905,651.21,524.96,Office Supplies,San Marino,Europe,Southern Europe,4496605.05,3624848.8000000003,871756.2499999995,19.386987300563558
904812800,2011-10-09,2011-11-24,M,ROU,4594,Offline,3069,9.33,6.92,Fruits,Romania,Europe,Eastern Europe,28633.77,21237.48,7396.290000000001,25.830653804930336
905036389,2016-11-01,2016-11-20,L,POL,2103,Online,9234,205.7,117.11,Cereal,Poland,Europe,Eastern Europe,1899433.7999999998,1081393.74,818040.0599999998,43.06757413709285
905509746,2015-10-13,2015-10-20,L,MKD,7940,Offline,9311,668.27,502.54,Household,Macedonia,Europe,Southern Europe,6222261.97,4679149.94,1543112.0299999993,24.799856345489086
905947482,2015-11-30,2016-01-18,C,DNK,2103,Online,8847,205.7,117.11,Cereal,Denmark,Europe,Northern Europe,1819827.9,1036072.17,783755.7299999999,43.06757413709285
906345736,2012-10-18,2012-11-21,C,NLD,1270,Offline,6699,47.45,31.79,Beverages,Netherlands,Europe,Western Europe,317867.55000000005,212961.21,104906.34000000005,33.003161222339315
906508815,2014-01-13,2014-01-23,H,HRV,2455,Online,4958,109.28,35.84,Clothes,Croatia,Europe,Southern Europe,541810.24,177694.72000000003,364115.51999999996,67.20351390922401
906794202,2014-04-22,2014-05-11,L,FIN,2455,Online,9410,109.28,35.84,Clothes,Finland,Europe,Northern Europe,1028324.8,337254.4,691070.4,67.20351390922401
907047402,2010-06-13,2010-08-01,M,UNKNOWN,8875,Online,4338,421.89,364.69,Meat,,,,1830158.8199999998,1582025.22,248133.59999999986,13.55803645500011
907349526,2012-04-05,2012-05-16,C,ISL,8293,Online,3743,437.2,263.33,Cosmetics,Iceland,Europe,Northern Europe,1636439.5999999999,985644.19,650795.4099999999,39.76898444647758
907691991,2014-02-06,2014-03-09,M,LTU,2103,Offline,5086,205.7,117.11,Cereal,Lithuania,Europe,Northern Europe,1046190.2,595621.46,450568.74,43.067574137092855
910610234,2017-07-03,2017-07-31,L,SWE,8293,Online,8659,437.2,263.33,Cosmetics,Sweden,Europe,Northern Europe,3785714.8,2280174.4699999997,1505540.33,39.76898444647759
910886180,2015-05-10,2015-06-10,M,ROU,1270,Online,317,47.45,31.79,Beverages,Romania,Europe,Eastern Europe,15041.650000000001,10077.43,4964.220000000001,33.00316122233931
911891257,2013-10-08,2013-11-01,C,BGR,4594,Offline,7742,9.33,6.92,Fruits,Bulgaria,Europe,Eastern Europe,72232.86,53574.64,18658.22,25.830653804930332
913074433,2013-11-02,2013-12-17,H,LVA,3127,Offline,7870,81.73,56.67,Personal Care,Latvia,Europe,Northern Europe,643215.1,445992.9,197222.19999999995,30.661935641747213
913729751,2011-04-18,2011-05-09,M,GEO,8875,Online,1793,421.89,364.69,Meat,Georgia,Asia,Western Asia,756448.77,653889.17,102559.59999999998,13.558036455000117
916089236,2014-06-27,2014-07-28,C,BEL,8293,Offline,17,437.2,263.33,Cosmetics,Belgium,Europe,Western Europe,7432.4,4476.61,2955.79,39.76898444647758
917485272,2010-09-01,2010-10-03,L,LVA,7331,Online,3136,255.28,159.42,Baby Food,Latvia,Europe,Northern Europe,800558.08,499941.11999999994,300616.96,37.550924475086184
917639768,2013-10-31,2013-12-14,L,SRB,5988,Online,8854,154.06,90.93,Vegetables,Serbia,Europe,Southern Europe,1364047.24,805094.2200000001,558953.0199999999,40.97754121770738
917792117,2013-09-10,2013-10-07,M,ISL,2455,Online,3938,109.28,35.84,Clothes,Iceland,Europe,Northern Europe,430344.64,141137.92,289206.72,67.203513909224
917835032,2011-08-17,2011-10-06,C,AUT,5988,Offline,6637,154.06,90.93,Vegetables,Austria,Europe,Western Europe,1022496.22,603502.41,418993.80999999994,40.97754121770738
917874085,2012-09-12,2012-09-23,M,NOR,8875,Offline,8194,421.89,364.69,Meat,Norway,Europe,Northern Europe,3456966.6599999997,2988269.86,468696.7999999998,13.558036455000114
917904984,2010-04-21,2010-04-24,L,ROU,3127,Online,7338,81.73,56.67,Personal Care,Romania,Europe,Eastern Europe,599734.74,415844.46,183890.27999999997,30.661935641747213
918364179,2013-03-10,2013-04-11,H,FIN,8969,Offline,3223,152.58,97.44,Snacks,Finland,Europe,Northern Europe,491765.34,314049.12,177716.22000000003,36.13841918993315
919133651,2013-10-14,2013-11-04,M,BIH,2455,Online,927,109.28,35.84,Clothes,Bosnia and Herzegovina,Europe,Southern Europe,101302.56,33223.68,68078.88,67.20351390922403
919922006,2011-08-27,2011-09-18,L,UNKNOWN,4594,Online,4219,9.33,6.92,Fruits,,,,39363.27,29195.48,10167.789999999997,25.830653804930325
